date,GHI,Avg Zenith Angle [degrees],Avg Airmass,Avg Tower Dry Bulb Temp [deg C]
8/4/2018 10:00,774.6527,40.6844,1.3222,29.3735
8/4/2018 11:00,913.2232,30.8993,1.1666,30.8258
8/4/2018 12:00,968.193,24.2293,1.0964,32.0023
8/4/2018 13:00,597.6932,23.5138,1.0902,31.6742
8/4/2018 14:00,410.1032,29.1817,1.1462,31.6633
8/4/2018 15:00,189.8861,38.5296,1.2812,28.1327
8/4/2018 16:00,397.7739,49.4054,1.5438,28.9835
8/4/2018 17:00,226.201,60.8249,2.0708,28.5085
8/5/2018 8:00,54.3245,63.3136,2.2517,20.6828
8/5/2018 9:00,226.4771,51.8666,1.628,20.6188
8/5/2018 10:00,546.1982,40.8484,1.3254,22.6355
8/5/2018 11:00,635.4338,31.0995,1.169,24.1817
8/5/2018 12:00,644.6178,24.479,1.0986,24.2532
8/5/2018 13:00,581.1367,23.7814,1.0924,24.8705
8/5/2018 14:00,343.1069,29.4193,1.1489,24.8998
8/5/2018 15:00,769.9705,38.735,1.2849,26.2837
8/5/2018 16:00,539.0881,49.593,1.5498,27.5788
8/5/2018 17:00,372.9729,61.0065,2.0829,27.7395
8/6/2018 8:00,274.691,63.4564,2.2633,18.5617
8/6/2018 9:00,555.3987,52.0146,1.6334,19.9777
8/6/2018 10:00,757.1445,41.0146,1.3288,21.7685
8/6/2018 11:00,689.142,31.3029,1.1715,22.6785
8/6/2018 12:00,342.7415,24.7329,1.1008,21.2852
8/6/2018 13:00,852.2197,24.0539,1.0947,23.5393
8/6/2018 14:00,676.8596,29.6624,1.1516,24.692
8/6/2018 15:00,665.4241,38.9458,1.2887,25.61
8/6/2018 16:00,296.8558,49.7859,1.556,25.0603
8/6/2018 17:00,239.0494,61.1931,2.0954,24.9295
8/7/2018 8:00,362.4641,63.6005,2.275,19.5558
8/7/2018 9:00,557.766,52.1642,1.639,22.1265
8/7/2018 10:00,727.0672,41.1831,1.3322,23.2183
8/7/2018 11:00,846.5561,31.5095,1.1741,24.5332
8/7/2018 12:00,908.295,24.9908,1.1031,25.7315
8/7/2018 13:00,914.8075,24.3313,1.0971,27.1738
8/7/2018 14:00,818.1985,29.9111,1.1545,27.9548
8/7/2018 15:00,775.9258,39.1622,1.2926,29.3117
8/7/2018 16:00,618.7293,49.9839,1.5625,29.2145
8/7/2018 17:00,374.2409,61.3847,2.1085,26.9542
8/8/2018 8:00,326.3708,63.7458,2.287,18.4832
8/8/2018 9:00,290.9837,52.3154,1.6446,18.6948
8/8/2018 10:00,66.1198,41.3539,1.3357,15.5283
8/8/2018 11:00,396.0557,31.7191,1.1767,16.6498
8/8/2018 12:00,695.7066,25.2526,1.1054,20.246
8/8/2018 13:00,942.9273,24.6134,1.0995,23.1398
8/8/2018 14:00,891.6017,30.1652,1.1575,25.0725
8/8/2018 15:00,797.0588,39.384,1.2967,26.172
8/8/2018 16:00,632.682,50.1871,1.5692,26.6732
8/8/2018 17:00,440.589,61.5812,2.1222,26.4672
8/9/2018 8:00,401.9715,63.8924,2.2992,22.2253
8/9/2018 9:00,598.3554,52.4682,1.6503,24.1138
8/9/2018 10:00,765.5313,41.5269,1.3393,25.5288
8/9/2018 11:00,885.2014,31.9319,1.1794,26.77
8/9/2018 12:00,942.1293,25.5183,1.1078,28.1442
8/9/2018 13:00,951.7258,24.9003,1.1021,29.1113
8/9/2018 14:00,894.5861,30.4247,1.1605,29.3625
8/9/2018 15:00,781.907,39.6112,1.301,29.4045
8/9/2018 16:00,623.3304,50.3955,1.5761,29.286
8/9/2018 17:00,244.8089,61.7825,2.1363,27.9517
8/10/2018 8:00,400.4261,64.0401,2.3117,23.0162
8/10/2018 9:00,590.1036,52.6227,1.6562,24.7137
8/10/2018 10:00,760.8675,41.7022,1.3429,25.949
8/10/2018 11:00,875.3574,32.1478,1.1822,27.154
8/10/2018 12:00,941.5848,25.7879,1.1103,27.6495
8/10/2018 13:00,949.1811,25.1917,1.1047,28.7638
8/10/2018 14:00,893.792,30.6894,1.1637,29.5012
8/10/2018 15:00,786.1149,39.8437,1.3054,29.741
8/10/2018 16:00,629.8026,50.6089,1.5833,29.7593
8/10/2018 17:00,413.8564,61.9887,2.1511,29.1773
8/11/2018 8:00,395.9458,64.189,2.3244,22.197
8/11/2018 9:00,604.3687,52.7786,1.6622,24.023
8/11/2018 10:00,775.9124,41.8796,1.3466,25.7323
8/11/2018 11:00,900.2589,32.3667,1.1851,27.069
8/11/2018 12:00,970.954,26.0612,1.1129,28.5642
8/11/2018 13:00,974.7198,25.4876,1.1074,29.4378
8/11/2018 14:00,923.8671,30.9594,1.1669,30.1878
8/11/2018 15:00,813.2198,40.0815,1.31,31.0915
8/11/2018 16:00,656.1931,50.8273,1.5908,31.2795
8/11/2018 17:00,448.8514,62.1997,2.1664,30.6923
8/12/2018 8:00,400.0923,64.3389,2.3373,19.2948
8/12/2018 9:00,607.9325,52.9361,1.6683,21.3383
8/12/2018 10:00,772.338,42.0593,1.3504,23.1173
8/12/2018 11:00,899.1128,32.5887,1.188,25.2487
8/12/2018 12:00,955.7715,26.3383,1.1155,26.8773
8/12/2018 13:00,951.0544,25.788,1.1102,28.6282
8/12/2018 14:00,890.5525,31.2344,1.1703,29.623
8/12/2018 15:00,775.5468,40.3245,1.3147,31.0615
8/12/2018 16:00,618.0382,51.0508,1.5985,30.9263
8/12/2018 17:00,421.9211,62.4154,2.1823,29.5605
8/13/2018 8:00,397.3706,64.49,2.3506,18.9138
8/13/2018 9:00,597.3336,53.0952,1.6745,21.8503
8/13/2018 10:00,762.8424,42.2412,1.3543,22.94
8/13/2018 11:00,880.952,32.8137,1.1909,24.122
8/13/2018 12:00,943.0178,26.619,1.1183,25.2617
8/13/2018 13:00,935.4517,26.0926,1.1131,26.5702
8/13/2018 14:00,863.6182,31.5145,1.1738,27.8418
8/13/2018 15:00,745.618,40.5726,1.3195,28.444
8/13/2018 16:00,574.2094,51.2791,1.6065,28.8007
8/13/2018 17:00,344.1263,62.6358,2.1989,28.4028
8/14/2018 8:00,332.0097,64.6421,2.3641,18.119
8/14/2018 9:00,545.9409,53.2557,1.6808,21.2187
8/14/2018 10:00,715.1233,42.4252,1.3583,23.005
8/14/2018 11:00,835.7217,33.0416,1.194,24.2122
8/14/2018 12:00,909.9356,26.9033,1.1211,25.0423
8/14/2018 13:00,917.9324,26.4015,1.116,26.4523
8/14/2018 14:00,294.2802,31.7995,1.1774,25.4377
8/14/2018 15:00,718.2138,40.8257,1.3246,26.9263
8/14/2018 16:00,337.3752,51.5123,1.6148,26.4988
8/14/2018 17:00,36.7295,62.8608,2.2161,17.482
8/15/2018 8:00,516.9219,64.7953,2.3778,24.6668
8/15/2018 9:00,658.5687,53.4178,1.6873,24.0953
8/15/2018 10:00,433.0545,42.6115,1.3623,22.5207
8/15/2018 11:00,676.3373,33.2725,1.1971,22.9228
8/15/2018 12:00,911.4972,27.1911,1.1239,25.6957
8/15/2018 13:00,917.6909,26.7146,1.1191,27.4172
8/15/2018 14:00,859.8196,32.0893,1.1811,28.62
8/15/2018 15:00,663.1879,41.0839,1.3298,28.9542
8/15/2018 16:00,486.1277,51.7503,1.6233,28.8768
8/15/2018 17:00,231.8514,63.0903,2.234,28.2962
8/16/2018 8:00,368.6171,64.9495,2.3918,20.7938
8/16/2018 9:00,579.6711,53.5813,1.6938,22.7112
8/16/2018 10:00,726.8312,42.7999,1.3665,23.3612
8/16/2018 11:00,865.9626,33.5064,1.2003,25.0548
8/16/2018 12:00,903.0708,27.4825,1.1269,26.1075
8/16/2018 13:00,851.0335,27.0316,1.1222,27.0835
8/16/2018 14:00,547.7139,32.3838,1.185,27.3863
8/16/2018 15:00,614.2667,41.3469,1.3351,28.7487
8/16/2018 16:00,304.7111,51.9931,1.6322,28.1102
8/16/2018 17:00,113.2207,63.3244,2.2525,27.307
8/17/2018 8:00,308.1806,65.1047,2.4061,20.8422
8/17/2018 9:00,520.4911,53.7464,1.7005,21.3553
8/17/2018 10:00,664.226,42.9904,1.3707,23.2438
8/17/2018 11:00,835.0441,33.7432,1.2036,25.4723
8/17/2018 12:00,947.1434,27.7773,1.1299,27.3418
8/17/2018 13:00,241.0193,27.3527,1.1254,25.2482
8/17/2018 14:00,604.9921,32.683,1.1889,26.8333
8/17/2018 15:00,380.4144,41.6147,1.3407,27.0838
8/17/2018 16:00,400.506,52.2404,1.6414,27.9437
8/17/2018 17:00,352.0478,63.5628,2.2718,28.0368
8/18/2018 8:00,358.1289,65.2609,2.4207,20.0275
8/18/2018 9:00,317.6263,53.9129,1.7074,20.9733
8/18/2018 10:00,171.6058,43.1832,1.375,19.7165
8/18/2018 11:00,84.9168,33.9829,1.207,19.0497
8/18/2018 12:00,183.1255,28.0754,1.133,16.5872
8/18/2018 13:00,610.4839,27.6775,1.1287,19.8195
8/18/2018 14:00,826.1905,32.9867,1.193,22.5355
8/18/2018 15:00,741.9851,41.8873,1.3464,24.3343
8/18/2018 16:00,429.4512,52.4924,1.6508,23.8335
8/18/2018 17:00,269.0852,63.8056,2.2918,23.6135
8/19/2018 8:00,305.9324,65.4181,2.4356,15.6205
8/19/2018 9:00,519.3969,54.081,1.7143,17.0792
8/19/2018 10:00,575.2861,43.3781,1.3794,17.7575
8/19/2018 11:00,419.0181,34.2255,1.2104,17.6583
8/19/2018 12:00,808.5456,28.3769,1.1362,19.6842
8/19/2018 13:00,717.4976,28.0062,1.1322,20.5033
8/19/2018 14:00,489.4238,33.2948,1.1972,20.249
8/19/2018 15:00,459.2726,42.1645,1.3523,20.0828
8/19/2018 16:00,452.5106,52.7488,1.6606,19.766
8/19/2018 17:00,317.5553,64.0526,2.3125,19.6737
8/20/2018 8:00,367.6863,65.5764,2.4508,13.4892
8/20/2018 9:00,554.237,54.2505,1.7214,15.5137
8/20/2018 10:00,710.4666,43.5752,1.3839,17.1773
8/20/2018 11:00,833.1377,34.471,1.214,19.3648
8/20/2018 12:00,906.5658,28.6816,1.1395,21.2382
8/20/2018 13:00,896.6169,28.3385,1.1357,22.481
8/20/2018 14:00,842.0403,33.6072,1.2015,23.3653
8/20/2018 15:00,682.5147,42.4461,1.3584,23.8573
8/20/2018 16:00,491.6624,53.0095,1.6707,24.0872
8/20/2018 17:00,316.74,64.3037,2.3341,23.7423
8/21/2018 8:00,87.8645,65.7356,2.4663,14.7977
8/21/2018 9:00,98.2331,54.4216,1.7286,17.5282
8/21/2018 10:00,369.0812,43.7746,1.3885,17.5452
8/21/2018 11:00,415.6797,34.7194,1.2176,14.7833
8/21/2018 12:00,676.8327,28.9895,1.1428,16.2493
8/21/2018 13:00,311.2961,28.6743,1.1393,17.2183
8/21/2018 14:00,80.0096,33.9238,1.2059,13.4998
8/21/2018 15:00,130.572,42.7322,1.3646,15.4243
8/21/2018 16:00,38.7971,53.2745,1.6812,14.522
8/21/2018 17:00,76.931,64.5589,2.3564,14.6005
8/22/2018 8:00,89.7396,65.8959,2.4821,13.0778
8/22/2018 9:00,196.4466,54.5943,1.736,13.7873
8/22/2018 10:00,245.7227,43.9761,1.3932,14.7105
8/22/2018 11:00,618.7313,34.9705,1.2213,16.921
8/22/2018 12:00,918.2911,29.3006,1.1463,19.4562
8/22/2018 13:00,527.7039,29.0136,1.143,20.5743
8/22/2018 14:00,586.6074,34.2445,1.2105,21.8377
8/22/2018 15:00,342.4553,43.0225,1.3711,21.8687
8/22/2018 16:00,369.2654,53.5437,1.692,22.57
8/22/2018 17:00,154.063,64.818,2.3796,22.4765
8/23/2018 8:00,316.2445,66.0572,2.4982,20.0708
8/23/2018 9:00,473.6287,54.7684,1.7435,22.638
8/23/2018 10:00,483.8439,44.1798,1.398,24.0777
8/23/2018 11:00,896.5955,35.2246,1.2251,26.7267
8/23/2018 12:00,929.7031,29.6147,1.1498,27.4957
8/23/2018 13:00,918.3504,29.3563,1.1468,28.3943
8/23/2018 14:00,844.2782,34.569,1.2152,28.7313
8/23/2018 15:00,742.7888,43.317,1.3777,28.9515
8/23/2018 16:00,585.3242,53.8169,1.7031,29.1805
8/23/2018 17:00,376.2761,65.0809,2.4037,28.624
8/24/2018 8:00,327.8281,66.2196,2.5147,21.1708
8/24/2018 9:00,522.4007,54.9442,1.7512,24.6357
8/24/2018 10:00,711.7403,44.3858,1.4029,26.571
8/24/2018 11:00,823.1967,35.4814,1.229,27.3462
8/24/2018 12:00,886.2668,29.9319,1.1535,28.0985
8/24/2018 13:00,873.6074,29.7022,1.1508,28.6897
8/24/2018 14:00,804.1136,34.8975,1.22,29.5067
8/24/2018 15:00,677.2777,43.6156,1.3846,29.4712
8/24/2018 16:00,442.89,54.0941,1.7145,29.173
8/24/2018 17:00,141.0074,65.3476,2.4287,27.7758
8/25/2018 8:00,298.1836,66.383,2.5315,21.6813
8/25/2018 9:00,554.1606,55.1215,1.759,25.5072
8/25/2018 10:00,730.9811,44.594,1.4079,26.241
8/25/2018 11:00,545.9206,35.7411,1.2329,27.7125
8/25/2018 12:00,319.6424,30.252,1.1572,26.7708
8/25/2018 13:00,533.379,30.0513,1.1548,28.6045
8/25/2018 14:00,337.2595,35.2296,1.225,28.2348
8/25/2018 15:00,394.5136,43.9181,1.3916,28.9612
8/25/2018 16:00,181.5242,54.3752,1.7264,28.2097
8/25/2018 17:00,101.9655,65.6179,2.4546,27.6347
8/26/2018 8:00,374.6252,66.5474,2.5487,24.9327
8/26/2018 9:00,572.9234,55.3005,1.767,28.0402
8/26/2018 10:00,738.4109,44.8044,1.413,29.294
8/26/2018 11:00,728.9846,36.0035,1.237,29.9053
8/26/2018 12:00,686.3623,30.5751,1.161,30.9828
8/26/2018 13:00,343.0879,30.4035,1.1589,26.2648
8/26/2018 14:00,355.193,35.5653,1.2301,28.3718
8/26/2018 15:00,289.03,44.2244,1.3988,27.6028
8/26/2018 16:00,343.0393,54.6599,1.7386,27.4577
8/26/2018 17:00,372.8817,65.8917,2.4815,27.3117
8/27/2018 8:00,354.7858,66.713,2.5662,21.8112
8/27/2018 9:00,556.6829,55.4811,1.7751,24.9537
8/27/2018 10:00,727.5134,45.0171,1.4182,26.6345
8/27/2018 11:00,594.9596,36.2687,1.2412,26.9363
8/27/2018 12:00,955.9512,30.901,1.1649,29.1143
8/27/2018 13:00,962.6916,30.7587,1.1632,29.8588
8/27/2018 14:00,908.8039,35.9045,1.2353,30.8707
8/27/2018 15:00,649.702,44.5345,1.4063,30.6358
8/27/2018 16:00,191.0367,54.9483,1.7511,29.7252
8/27/2018 17:00,145.3716,66.1689,2.5093,29.0768
8/28/2018 8:00,353.2993,66.8797,2.5841,14.6342
8/28/2018 9:00,552.2975,55.6633,1.7834,15.9108
8/28/2018 10:00,723.4515,45.2321,1.4236,16.745
8/28/2018 11:00,831.5257,36.5367,1.2454,18.1385
8/28/2018 12:00,898.6511,31.2298,1.169,19.3615
8/28/2018 13:00,917.4493,31.1167,1.1675,20.2978
8/28/2018 14:00,830.6967,36.247,1.2407,21.3237
8/28/2018 15:00,669.5964,44.8481,1.4139,21.6548
8/28/2018 16:00,332.9897,55.2402,1.7641,20.9497
8/28/2018 17:00,158.9569,66.4494,2.5383,20.3288
8/29/2018 8:00,372.3076,67.0475,2.6025,16.0672
8/29/2018 9:00,574.0358,55.8472,1.7919,18.5183
8/29/2018 10:00,741.6125,45.4494,1.4291,20.8973
8/29/2018 11:00,859.1604,36.8074,1.2498,23.3157
8/29/2018 12:00,924.7892,31.5612,1.1731,26.5092
8/29/2018 13:00,929.9198,31.4775,1.172,29.0983
8/29/2018 14:00,867.0003,36.5928,1.2463,29.91
8/29/2018 15:00,729.4796,45.1651,1.4218,30.2437
8/29/2018 16:00,422.5623,55.5354,1.7775,29.4692
8/29/2018 17:00,303.9736,66.7331,2.5683,29.2657
8/30/2018 8:00,303.3277,67.2164,2.6212,21.9018
8/30/2018 9:00,578.6967,56.0328,1.8006,26.1825
8/30/2018 10:00,621.2738,45.6689,1.4346,27.224
8/30/2018 11:00,854.836,37.0808,1.2543,28.4858
8/30/2018 12:00,926.8188,31.8954,1.1773,29.9173
8/30/2018 13:00,931.2572,31.8411,1.1766,30.9402
8/30/2018 14:00,450.8546,36.9417,1.2519,30.6803
8/30/2018 15:00,254.7694,45.4856,1.4299,29.8587
8/30/2018 16:00,211.2829,55.8339,1.7912,29.82
8/30/2018 17:00,115.7321,67.0198,2.5994,28.9385
8/31/2018 8:00,157.2969,67.3866,2.6404,21.0583
8/31/2018 9:00,298.6669,56.2201,1.8094,23.1087
8/31/2018 10:00,509.3163,45.8907,1.4403,26.446
8/31/2018 11:00,771.2816,37.3569,1.2588,28.434
8/31/2018 12:00,464.5594,32.2322,1.1816,28.18
8/31/2018 13:00,497.8388,32.2072,1.1813,28.146
8/31/2018 14:00,175.6006,37.2935,1.2578,27.211
8/31/2018 15:00,71.1358,45.8092,1.4382,23.8758
8/31/2018 16:00,124.3358,56.1355,1.8054,23.0138
8/31/2018 17:00,122.1998,67.3095,2.6317,23.816
9/1/2018 8:00,324.8964,67.5579,2.66,20.565
9/1/2018 9:00,500.2175,56.4091,1.8185,21.8247
9/1/2018 10:00,484.0299,46.1149,1.4462,22.6408
9/1/2018 11:00,728.9439,37.6357,1.2635,24.7227
9/1/2018 12:00,515.865,32.5715,1.1861,24.6698
9/1/2018 13:00,731.9453,32.5758,1.1861,25.869
9/1/2018 14:00,728.6434,37.6483,1.2637,27.2828
9/1/2018 15:00,329.0791,46.1359,1.4467,25.8358
9/1/2018 16:00,280.7774,56.4402,1.82,24.9415
9/1/2018 17:00,58.3932,67.602,2.6652,23.1033
9/2/2018 8:00,265.727,67.7304,2.68,17.1105
9/2/2018 9:00,556.4218,56.5999,1.8277,18.7643
9/2/2018 10:00,722.149,46.3413,1.4521,20.2697
9/2/2018 11:00,844.6487,37.9171,1.2683,20.9133
9/2/2018 12:00,814.2115,32.9133,1.1906,21.3878
9/2/2018 13:00,782.9102,32.9468,1.1911,22.1978
9/2/2018 14:00,819.3531,38.0058,1.2699,24.1063
9/2/2018 15:00,476.9434,46.4656,1.4555,23.7887
9/2/2018 16:00,370.9785,56.7478,1.835,23.8335
9/2/2018 17:00,331.1466,67.8971,2.7,24.3393
9/3/2018 8:00,138.4954,67.9041,2.7006,18.2395
9/3/2018 9:00,156.7932,56.7925,1.8371,18.1907
9/3/2018 10:00,240.8861,46.5701,1.4582,19.6088
9/3/2018 11:00,283.8778,38.2011,1.2732,20.3355
9/3/2018 12:00,338.5339,33.2576,1.1953,20.7193
9/3/2018 13:00,470.9135,33.3201,1.1961,22.0765
9/3/2018 14:00,471.2272,38.3659,1.2762,23.8287
9/3/2018 15:00,421.589,46.7981,1.4645,24.0228
9/3/2018 16:00,541.5827,57.0581,1.8505,25.247
9/3/2018 17:00,341.4722,68.1949,2.7361,25.1978
9/4/2018 8:00,211.577,68.0791,2.7216,17.6677
9/4/2018 9:00,504.5942,56.9868,1.8467,20.6967
9/4/2018 10:00,724.8385,46.8011,1.4645,22.1327
9/4/2018 11:00,830.7153,38.4877,1.2783,23.4435
9/4/2018 12:00,887.0885,33.6042,1.2,23.8952
9/4/2018 13:00,882.6772,33.6956,1.2013,24.8923
9/4/2018 14:00,818.91,38.7285,1.2826,25.4618
9/4/2018 15:00,564.1382,47.1333,1.4737,25.5722
9/4/2018 16:00,267.5726,57.3711,1.8664,24.304
9/4/2018 17:00,114.3906,68.4951,2.7736,23.3207
9/5/2018 8:00,238.3321,68.2553,2.7431,14.9478
9/5/2018 9:00,416.4397,57.1828,1.8566,15.2147
9/5/2018 10:00,624.7885,47.0344,1.4709,16.3588
9/5/2018 11:00,800.0899,38.7768,1.2834,18.3243
9/5/2018 12:00,839.7287,33.953,1.2049,19.6513
9/5/2018 13:00,630.2873,34.0732,1.2066,20.0453
9/5/2018 14:00,93.6755,39.0935,1.2892,18.2055
9/5/2018 15:00,6.6118,47.4712,1.4832,11.794
9/5/2018 16:00,11.5175,57.6866,1.8828,11.6208
9/5/2018 17:00,19.0573,68.7976,2.8126,13.0155
9/6/2018 8:00,301.9679,68.4327,2.7652,14.2577
9/6/2018 9:00,393.0886,57.3806,1.8666,15.805
9/6/2018 10:00,479.266,47.27,1.4774,16.0575
9/6/2018 11:00,630.8826,39.0684,1.2887,17.0515
9/6/2018 12:00,821.1359,34.3041,1.2099,18.576
9/6/2018 13:00,506.1035,34.4528,1.2121,19.4367
9/6/2018 14:00,260.8644,39.4608,1.296,18.9592
9/6/2018 15:00,532.4682,47.8115,1.4929,19.6907
9/6/2018 16:00,133.4996,58.0046,1.8997,18.9192
9/6/2018 17:00,90.8096,69.1024,2.853,18.4768
9/7/2018 8:00,338.7076,68.6113,2.7878,15.0952
9/7/2018 9:00,540.1233,57.5802,1.8769,16.9223
9/7/2018 10:00,706.9823,47.5078,1.484,18.5837
9/7/2018 11:00,826.4381,39.3623,1.294,20.0177
9/7/2018 12:00,870.6946,34.6572,1.215,21.2685
9/7/2018 13:00,866.1436,34.8343,1.2177,21.8255
9/7/2018 14:00,836.6152,39.8302,1.3029,22.5573
9/7/2018 15:00,707.8408,48.1541,1.5029,22.842
9/7/2018 16:00,523.2711,58.3248,1.9171,22.5543
9/7/2018 17:00,205.9012,69.4093,2.895,21.2718
9/8/2018 8:00,333.2655,68.7911,2.8109,15.4827
9/8/2018 9:00,528.8346,57.7815,1.8874,17.6358
9/8/2018 10:00,694.5701,47.7478,1.4908,19.7535
9/8/2018 11:00,812.8589,39.6586,1.2995,21.7233
9/8/2018 12:00,871.7383,35.0124,1.2202,23.445
9/8/2018 13:00,821.74,35.2176,1.2234,24.5402
9/8/2018 14:00,802.1758,40.2017,1.31,25.7218
9/8/2018 15:00,472.7399,48.499,1.5131,26.1978
9/8/2018 16:00,312.3778,58.6473,1.935,25.7282
9/8/2018 17:00,160.0752,69.7182,2.9387,25.6278
9/9/2018 8:00,195.5545,68.9722,2.8346,18.614
9/9/2018 9:00,521.5811,57.9845,1.8982,21.7477
9/9/2018 10:00,698.1488,47.9899,1.4978,23.8363
9/9/2018 11:00,822.9925,39.9572,1.3052,25.4303
9/9/2018 12:00,883.9433,35.3694,1.2256,26.7537
9/9/2018 13:00,875.2253,35.6025,1.2292,27.3195
9/9/2018 14:00,807.8975,40.5751,1.3173,28.0415
9/9/2018 15:00,445.963,48.846,1.5236,27.5143
9/9/2018 16:00,222.5901,58.9718,1.9534,25.8293
9/9/2018 17:00,312.874,70.029,2.984,27.3925
9/10/2018 8:00,351.5724,69.1544,2.8589,21.637
9/10/2018 9:00,406.4769,58.1891,1.9091,23.0427
9/10/2018 10:00,676.2837,48.2341,1.5049,24.1358
9/10/2018 11:00,851.6136,40.258,1.3109,25.7987
9/10/2018 12:00,878.5995,35.7284,1.2311,27.351
9/10/2018 13:00,885.1807,35.989,1.2352,28.8987
9/10/2018 14:00,744.823,40.9502,1.3248,29.5175
9/10/2018 15:00,552.9211,49.195,1.5344,29.4193
9/10/2018 16:00,454.5862,59.2982,1.9723,29.571
9/10/2018 17:00,187.3499,70.3415,3.0312,27.3538
9/11/2018 8:00,327.5004,69.3378,2.8839,23.9655
9/11/2018 9:00,527.6022,58.3955,1.9204,26.141
9/11/2018 10:00,692.3856,48.4804,1.5122,29.2873
9/11/2018 11:00,357.3635,40.561,1.3168,27.7895
9/11/2018 12:00,469.164,36.089,1.2367,28.6155
9/11/2018 13:00,312.6133,36.377,1.2413,27.4598
9/11/2018 14:00,454.4621,41.3271,1.3324,27.9147
9/11/2018 15:00,513.6255,49.5458,1.5454,27.8388
9/11/2018 16:00,512.0615,59.6265,1.9918,28.3122
9/11/2018 17:00,317.2981,70.6556,3.0803,28.585
9/12/2018 8:00,334.7076,69.5224,2.9094,22.5732
9/12/2018 9:00,535.0348,58.6035,1.9318,26.2315
9/12/2018 10:00,703.896,48.7288,1.5196,27.5878
9/12/2018 11:00,825.7331,40.866,1.3228,28.5097
9/12/2018 12:00,878.2909,36.4514,1.2424,29.9758
9/12/2018 13:00,872.1299,36.7663,1.2476,30.296
9/12/2018 14:00,807.7763,41.7055,1.3402,30.8603
9/12/2018 15:00,682.6955,49.8984,1.5567,30.9922
9/12/2018 16:00,508.9075,59.9565,2.0118,31.1737
9/12/2018 17:00,306.4503,70.9713,3.1313,30.9162
9/13/2018 8:00,340.631,69.7081,2.9356,22.0922
9/13/2018 9:00,545.0657,58.8131,1.9436,25.5105
9/13/2018 10:00,716.9125,48.9792,1.5272,27.9867
9/13/2018 11:00,835.7469,41.173,1.329,29.1578
9/13/2018 12:00,892.6938,36.8152,1.2483,30.304
9/13/2018 13:00,886.4388,37.1569,1.254,31.245
9/13/2018 14:00,813.9634,42.0853,1.3482,31.8452
9/13/2018 15:00,688.2209,50.2525,1.5683,32.3975
9/13/2018 16:00,514.7945,60.2881,2.0325,32.53
9/13/2018 17:00,307.4501,71.2884,3.1844,31.7173
9/14/2018 8:00,341.6981,69.895,2.9625,23.262
9/14/2018 9:00,545.6497,59.0244,1.9555,26.1513
9/14/2018 10:00,716.5907,49.2315,1.535,28.1105
9/14/2018 11:00,836.9909,41.482,1.3353,28.2472
9/14/2018 12:00,891.18,37.1806,1.2543,28.8705
9/14/2018 13:00,882.8145,37.5487,1.2606,29.855
9/14/2018 14:00,809.9514,42.4664,1.3564,30.533
9/14/2018 15:00,677.5545,50.6082,1.5802,30.4128
9/14/2018 16:00,499.2903,60.6211,2.0537,30.024
9/14/2018 17:00,293.8265,71.6068,3.2397,29.3473
9/15/2018 8:00,326.0284,70.083,2.9901,22.5853
9/15/2018 9:00,525.7945,59.2373,1.9678,24.9323
9/15/2018 10:00,693.713,49.4858,1.5429,26.3767
9/15/2018 11:00,811.9681,41.7929,1.3417,27.5047
9/15/2018 12:00,866.7712,37.5474,1.2604,28.4853
9/15/2018 13:00,852.295,37.9414,1.2673,29.2483
9/15/2018 14:00,784.9095,42.8487,1.3647,30.1103
9/15/2018 15:00,655.5956,50.9652,1.5923,30.826
9/15/2018 16:00,484.5247,60.9554,2.0755,31.5137
9/15/2018 17:00,283.9922,71.9263,3.2973,30.5925
9/16/2018 8:00,309.1421,70.2721,3.0184,23.2532
9/16/2018 9:00,507.1279,59.4517,1.9803,25.4035
9/16/2018 10:00,671.7071,49.7419,1.5511,27.6347
9/16/2018 11:00,788.8247,42.1056,1.3483,28.8812
9/16/2018 12:00,823.6355,37.9154,1.2667,30.1587
9/16/2018 13:00,882.9685,38.3351,1.2741,31.2387
9/16/2018 14:00,765.215,43.232,1.3733,31.3382
9/16/2018 15:00,675.4545,51.3234,1.6048,31.4207
9/16/2018 16:00,406.6523,61.2909,2.0979,31.2687
9/16/2018 17:00,120.0729,72.2468,3.3574,29.7727
9/17/2018 8:00,308.8037,70.4624,3.0474,23.3487
9/17/2018 9:00,506.5635,59.6678,1.9931,25.8595
9/17/2018 10:00,672.8638,50,1.5593,27.4278
9/17/2018 11:00,794.4111,42.4201,1.355,28.9563
9/17/2018 12:00,876.5049,38.2847,1.2731,29.9907
9/17/2018 13:00,551.5278,38.7297,1.2811,30.0992
9/17/2018 14:00,223.7581,43.6163,1.382,28.8358
9/17/2018 15:00,185.4951,51.6827,1.6175,28.6752
9/17/2018 16:00,156.1016,61.6275,2.121,28.835
9/17/2018 17:00,81.9095,72.5681,3.4199,28.368
9/18/2018 8:00,306.0342,70.6539,3.0772,20.3653
9/18/2018 9:00,503.6145,59.8854,2.0062,23.1627
9/18/2018 10:00,666.653,50.2598,1.5678,24.5458
9/18/2018 11:00,778.0854,42.7363,1.3618,25.4837
9/18/2018 12:00,832.8707,38.655,1.2796,26.7685
9/18/2018 13:00,835.961,39.1249,1.2882,27.8622
9/18/2018 14:00,698.4723,44.0013,1.391,29.0092
9/18/2018 15:00,287.5027,52.0429,1.6306,28.6058
